Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2000-03-13,10.477458000183105,11.41140806374276,10.391393467162397,11.044840579871694,19333552
2000-03-14,11.315781593322754,11.315781593322754,10.27026732646079,10.742024243295155,22508766
2000-03-15,11.889537811279297,12.176417409983726,11.156402920545583,11.32215529118851,25065667
2000-03-16,12.731053352355957,12.842616878685478,11.634537815479575,11.851290766839917,38476977
2000-03-17,12.731053352355957,12.731053352355957,12.731053352355957,12.731053352355957,0
2000-03-20,12.731053352355957,12.731053352355957,12.731053352355957,12.731053352355957,0
2000-03-21,13.572562217712402,13.744689982444433,12.641799272384095,12.998803001938967,33726705
2000-03-22,13.521560668945312,13.865814883804658,13.186867603435678,13.687313032439368,24591984
2000-03-23,12.775677680969238,13.499250251954702,12.574862573287687,13.387685444083694,19461605
2000-03-24,12.57486629486084,12.84580690239909,12.389987673421157,12.686429847010896,12179137
2000-03-27,12.310295104980469,12.877677670171055,12.055291140166728,12.622673705357316,16185037
2000-03-28,12.772490501403809,12.998804587824578,11.908665811070636,12.208294944342029,27226033
2000-03-29,12.593989372253418,13.158185020979966,12.431425288821298,13.062559316973793,29238368
2000-03-30,12.782052040100098,13.037056031647273,11.816226242458411,12.68642634873152,27146045
2000-03-31,13.052990913391113,13.374933202800888,12.252917697656533,12.622672177581986,50096815
2000-04-03,13.598065376281738,14.00288396344671,13.068932480715173,13.068932480715173,41589839
2000-04-04,12.517486572265625,13.483312344849216,12.511111182676173,13.422749365595788,31096557
2000-04-05,12.50792407989502,12.94143128375087,11.95329219429793,12.558925912913518,22840682
2000-04-06,12.99880599975586,13.158184312414916,12.386798176352073,12.622676017105587,35520794
2000-04-07,13.904065132141113,13.993315408365923,13.005177960784257,13.005177960784257,78976442
2000-04-10,14.108074188232422,14.75833314894477,13.410001727507414,13.97738447036002,132074920
2000-04-11,14.073010444641113,14.273825583570794,13.333499928887186,13.897695579445102,53573665
2000-04-12,13.894503593444824,14.439574217844793,13.763813919394819,14.025193267494831,41323432
2000-04-13,13.059370994567871,13.738318519990274,12.954181560157163,13.738318519990274,45053080
2000-04-14,13.059370994567871,13.059370994567871,13.059370994567871,13.059370994567871,0
2000-04-17,12.733449935913086,13.05291569436904,12.171965691389891,13.05291569436904,41305044
2000-04-18,12.972244262695312,13.165861172839236,12.778628657212382,12.83671346932336,22656277
2000-04-19,13.085186958312988,13.485326469802922,12.66568627841578,13.294937298261592,24311164
2000-04-20,13.130361557006836,13.22716999438753,12.59146490863776,12.89479592497339,21593577
2000-04-21,13.130361557006836,13.130361557006838,13.130361557006838,13.130361557006838,0
2000-04-24,12.985150337219238,13.25621187717556,12.84961956724108,13.10131994138931,16132510
2000-04-25,12.952881813049316,13.036781943953088,12.494658824058488,12.843166357610606,25740395
2000-04-26,13.88223648071289,13.96936303210157,13.133589510008514,13.359474563059258,69333539
2000-04-27,13.340112686157227,13.866102357983667,13.240079121243815,13.682167359389783,48050173
2000-04-28,13.323978424072266,13.517595317680447,13.120682251376733,13.327206155095599,20049138
2000-05-01,13.323978424072266,13.323978424072266,13.323978424072266,13.323978424072266,0
2000-05-02,12.633415222167969,13.417559405653577,12.501110876977117,13.35947460300054,31893179
2000-05-03,12.688275337219238,12.77862832736095,11.939628261699141,12.714090663639864,20524665
2000-05-04,13.107773780822754,13.211035068846567,12.526927078697694,12.8302580907632,20499324
2000-05-05,12.998058319091797,13.417560278732115,12.907705335450734,13.22394469217705,24879037
2000-05-08,12.804442405700684,13.069049774924226,12.756038189064196,13.069049774924226,9727024
2000-05-09,12.723769187927246,12.788308145860135,12.455934078098661,12.688273282928458,12330686
2000-05-10,12.756036758422852,13.03677883503886,12.681817228836398,12.714086702974903,16479752
2000-05-11,12.230050086975098,12.61728125871734,12.010619176631884,12.58501308162287,16314880
2000-05-12,12.075159072875977,12.449483263626895,11.98803250913527,12.449483263626895,12001844
2000-05-15,12.171965599060059,12.249411566200544,11.76537198841619,11.962213984647516,8127716
2000-05-16,12.14937686920166,12.230049263497264,12.004164211080182,12.188100505632876,8462187
2000-05-17,12.272001266479492,12.455936285455342,12.14937879026958,12.326859651376228,11234113
2000-05-18,11.894450187683105,12.39139678613851,11.81700291404111,12.39139678613851,9489477
2000-05-19,11.958989143371582,12.133243571024979,11.791188873333702,12.036435120775005,7726856
2000-05-22,11.797639846801758,11.907355278009973,11.616932614966109,11.842816328595525,6980460
2000-05-23,11.64274787902832,11.849271756529259,11.36845992389231,11.752464626675584,12264286
2000-05-24,11.655654907226562,11.697604963292694,10.719846666722416,11.649202056032214,8417757
2000-05-25,11.894450187683105,11.99771147965805,11.64920396691222,11.742783371186324,10876166
2000-05-26,12.120331764221191,12.191324868218638,11.778278469728077,11.820228525152755,15354573
2000-05-29,12.423666954040527,12.694727208155067,12.13001649714689,12.13001649714689,12285642
2000-05-30,12.817350387573242,12.972242326982274,12.455934557624706,12.510792934911738,12972622
2000-05-31,13.152946472167969,13.359470293272622,12.881885017004654,13.230392415834578,22912042
2000-06-01,12.862525939941406,13.133587438994748,12.785078679074248,13.133587438994748,9477914
2000-06-02,13.040006637573242,13.143269226652787,12.910930032049677,12.969014830700456,12507068
2000-06-05,13.282027244567871,13.966136558247884,13.13358946510433,13.13358946510433,32536504
2000-06-06,13.488550186157227,13.633761529357365,13.165858022454549,13.294934627003483,13442405
2000-06-07,13.47886848449707,13.643440978546858,13.301387678734068,13.582129759560512,14462732
2000-06-08,14.211381912231445,14.546982422628941,13.459509799350679,13.520821029623818,43913624
2000-06-09,14.392090797424316,14.869676249985295,14.095213918118125,14.32755183488177,45288623
2000-06-12,14.082304954528809,14.637336353756512,14.03712846562824,14.398544290815135,16915778
2000-06-13,14.053262710571289,14.179112894498475,13.911277787320563,14.037127971247749,13155936
2000-06-14,14.24365234375,14.514715215779484,14.06939922453357,14.14684520025875,12899662
2000-06-15,14.401768684387207,14.669603763198193,14.075850115756088,14.214607293649626,20366163
2000-06-16,15.076196670532227,15.227863471587689,14.424358200478597,14.485669423263978,40968909
2000-06-19,14.930985450744629,15.34080545875801,14.805135273700865,15.260131766552778,17958204
2000-06-20,15.3085355758667,15.415024585821197,14.876127989232591,15.03747406470321,20344902
2000-06-21,14.540529251098633,15.453748746750184,14.482444448292354,15.424706997677436,24589769
2000-06-22,14.876129150390625,14.972936281365037,14.359820102991327,14.485670286520573,21212949
2000-06-23,15.26981258392334,16.066862344718395,15.060060998879708,15.060060998879708,55661441
2000-06-26,14.70187759399414,15.424709356499257,14.495354978798957,15.166554782844292,23789691
2000-06-27,14.653468132019043,15.12137288499089,14.601837496664725,14.714780653080249,20266791
2000-06-28,14.747052192687988,14.93744134565576,14.540529604062026,14.714784016710793,11676392
2000-06-29,14.847085952758789,15.1020127433165,14.747051092110917,14.843859526800104,15207051
2000-06-30,14.676057815551758,15.037473587179656,14.585703546479637,14.685738397120096,12689587
2000-07-03,15.05128002166748,15.198105536180385,14.878352222778133,14.995811842890472,14888457
2000-07-04,15.217687606811523,15.390615455336844,15.077386633749258,15.13937941204186,19835523
2000-07-05,15.178526878356934,15.400396921893615,15.119796417519211,15.400396921893615,14339312
2000-07-06,14.943609237670898,15.17200524534762,14.848988279478048,15.074120676701819,8316308
2000-07-07,15.136113166809082,15.335143255217943,14.982761747448537,15.074119085545167,14988688
2000-07-10,14.924031257629395,15.269886863912712,14.764153937415218,15.19158000885781,12247212
2000-07-11,15.054545402526855,15.132852271728945,14.780470700737752,14.813098892696184,10042851
2000-07-12,15.015389442443848,15.227470006859978,14.91097898649169,15.139374962589791,10075643
2000-07-13,14.969711303710938,15.351458741279966,14.682584822933018,15.074120453388923,22258353
2000-07-14,14.725003242492676,15.034969762341312,14.649958661090851,14.878356016152532,13467376
2000-07-17,14.617327690124512,14.910978711722809,14.525969037536104,14.682582739833425,11982512
2000-07-18,15.034967422485352,15.33514438221318,14.552073134809497,14.552073134809497,40897655
2000-07-19,14.568387985229492,15.181793739590164,14.43787654360919,15.04149410474378,14818453
2000-07-20,14.346516609191895,14.676059454268643,14.20947927778963,14.578174892316515,18257784
2000-07-21,14.225793838500977,14.486816707282944,14.167063363234174,14.42156164966917,13027046
2000-07-24,13.054449081420898,14.127909077187137,12.956565836777502,14.127909077187137,16063259
2000-07-25,13.214325904846191,13.423144188977183,12.333370140969318,12.855418489623528,21089528
2000-07-26,12.702069282531738,13.377467851894412,12.594396511523477,13.377467851894412,13450503
2000-07-27,12.897833824157715,12.979402965105546,12.405151411078556,12.643335571607027,10102447
2000-07-28,13.432934761047363,13.560183907674196,12.920674564115675,13.005508647697033,27046026
2000-07-31,13.093606948852539,13.410098088655236,13.018562358779699,13.273060715115179,7811878
2000-08-01,13.047924995422363,13.24695510257057,12.87173356536698,13.14907053504087,11954266
2000-08-02,13.250216484069824,13.29589647344604,12.871732681600466,12.92067364284159,6314561
2000-08-03,13.087077140808105,13.638490081678652,13.01855847448173,13.29915904114293,20632919
2000-08-04,13.1751708984375,13.341574111270955,13.008769004767318,13.116440430329414,15470055
2000-08-07,13.096866607666016,13.312212139214846,13.02508564325876,13.24042985564406,6564253
2000-08-08,13.266529083251953,13.34483593158097,13.14906815117681,13.168645852631485,8338872
2000-08-09,13.246953964233398,13.377465390561094,13.214325777860635,13.377465390561094,3429526
2000-08-10,13.100126266479492,13.308945854073244,13.057711209972407,13.279581279761432,4206414
2000-08-11,13.018562316894531,13.116445589466593,12.737961667414393,13.064242320703448,6424479
2000-08-14,13.005505561828613,13.11643926833889,12.790160091455414,12.985927861418132,7038233
2000-08-15,13.005505561828613,13.005505561828613,13.005505561828613,13.005505561828613,0
2000-08-16,13.145812034606934,13.312215319727256,13.083817929629015,13.181702525385404,6538276
2000-08-17,12.891312599182129,13.246957823597427,12.809743428649245,13.246957823597427,11183812
2000-08-18,12.84563159942627,12.888047982584933,12.571556914143672,12.826055213095655,4207495
2000-08-21,12.884784698486328,12.963090237775392,12.816264713281601,12.920673857884882,2339905
2000-08-22,12.904359817504883,13.005506661103976,12.767322498864377,12.920672590481034,8129963
2000-08-23,13.031609535217285,13.14254325613103,12.953301361734257,13.051185919006377,5287450
2000-08-24,13.005505561828613,13.083811086817912,12.757531909934436,13.083811086817912,5031049
2000-08-25,12.956565856933594,13.083813679418938,12.874995386967687,12.9271999600805,2865903
2000-08-28,13.025084495544434,13.044660880628058,12.861943555969527,12.861943555969527,3168356
2000-08-29,13.002245903015137,13.149071445310502,12.920675424426847,13.02508590085257,5970636
2000-08-30,13.096866607666016,13.34157671942776,13.018559741268048,13.018559741268048,8818586
2000-08-31,12.950040817260742,13.149070930393174,12.829317569008436,13.106655866184505,5480864
2000-09-01,12.950040817260742,12.95004081726074,12.95004081726074,12.95004081726074,0
2000-09-04,13.16211986541748,13.32852307128799,12.946775704140839,13.044658934116324,8428653
2000-09-05,13.387250900268555,13.540600955889186,13.13601499562499,13.276314572095401,10323322
2000-09-06,13.618912696838379,13.75921364303933,13.445984881420946,13.50797896700816,14681276
2000-09-07,13.583020210266113,13.720057525882453,13.507976971076777,13.507976971076777,8313997
2000-09-08,13.883195877075195,13.994132218872494,13.631961260740344,13.631961260740344,14370164
2000-09-11,13.88972282409668,14.16053381583734,13.850568744278597,14.020234224885137,6709698
2000-09-12,13.883195877075195,13.990868609311914,13.788576263917674,13.95824042868484,4973552
2000-09-13,13.436196327209473,13.925615182249024,13.397042238374413,13.879936511244287,4733748
2000-09-14,13.325263023376465,13.605863625751134,13.246956154631723,13.462300373470654,7025282
2000-09-15,13.03487491607666,13.357891920985303,12.963092626561606,13.312213241594735,4348425
2000-09-18,12.773849487304688,12.956566826029427,12.734696714123327,12.956566826029427,3151122
2000-09-19,12.454092979431152,12.790160353832366,12.284427487372074,12.734693499439382,6534323
2000-09-20,12.64333724975586,12.985930589368294,12.437781245988397,12.985930589368294,3338124
2000-09-21,12.545453071594238,12.692278589209096,12.503036693690984,12.594394031356968,1877181
2000-09-22,11.945096015930176,12.463880661767025,11.811321002072784,12.463880661767025,5641740
2000-09-25,12.173491477966309,12.529136524506649,12.013614189621386,12.072344648996319,3272349
2000-09-26,11.88310432434082,12.333369039060807,11.830898438808973,12.333369039060807,5430531
2000-09-27,11.781959533691406,11.909208681056642,11.615556295150917,11.909208681056642,5001871
2000-09-28,11.543774604797363,11.843951554309152,11.517672318716487,11.82763746061318,4398217
2000-09-29,11.579666137695312,11.667761196344692,11.485045177140622,11.58292842906621,4062019
2000-10-02,11.579666137695312,11.579666137695312,11.579666137695312,11.579666137695312,0
2000-10-03,11.233807563781738,11.550298590650362,11.135924325822607,11.452415352691231,7846694
2000-10-04,11.370845794677734,11.465468068436158,11.224020266455396,11.289276643071293,3209499
2000-10-05,11.227282524108887,11.432838502687236,11.191390729796366,11.396948027537988,2920232
2000-10-06,11.19139289855957,11.276226985877264,11.070669648300996,11.168554220400507,3847249
2000-10-09,11.25338363647461,11.43283865290528,11.1587640111997,11.191390876841988,5422975
2000-10-10,11.224020004272461,11.364320946886652,11.158764948344293,11.295800961542465,4038585
2000-10-11,10.969522476196289,11.217495516381499,10.783542201371104,11.152239140741425,3612363
2000-10-12,10.982573509216309,11.086983319714378,10.868376165297006,10.871639116158576,3567605
2000-10-13,10.803118705749512,10.995624212763087,10.773754129677954,10.9075285058034,3045995
2000-10-16,10.845535278320312,11.282749524665764,10.7802789087427,11.060879451097827,3279079
2000-10-17,10.532306671142578,10.825958358841683,10.408320490947176,10.777016081101007,4079729
2000-10-18,10.372429847717285,10.57146059939674,10.27128365616561,10.506204885559905,3676092
2000-10-19,10.398533821105957,10.52252068689359,10.212554841588089,10.375694482451282,5888168
2000-10-20,10.509467124938965,10.799855196756848,10.440947805570097,10.519254656875033,6955786
2000-10-23,10.215815544128418,10.440948582867643,10.166873923314684,10.316962395946938,3201550
2000-10-24,10.163609504699707,10.271281575615864,10.11466723454956,10.147295414649658,3484872
2000-10-25,10.258230209350586,10.431158647773671,10.189711555910506,10.245179728256986,6398343
2000-10-26,10.375691413879395,10.395268455209129,10.117930224348937,10.124456124652713,1581533
2000-10-27,10.346327781677246,10.473576921044897,10.287597967768995,10.424635299524406,3296662
2000-10-30,10.248443603515625,10.421371409097956,10.225604268697678,10.408320925986285,3761103
2000-10-31,10.653031349182129,10.734601163590998,10.372430765483307,10.372430765483307,8213427
2000-11-01,11.325167655944824,11.507884991409705,10.799856965437655,10.832485155282349,25579328
2000-11-02,11.256648063659668,11.478518153448894,11.165289403404284,11.315378536740743,12974996
2000-11-03,11.406736373901367,11.710175590567212,11.263173152191776,11.263173152191776,19298344
2000-11-06,11.364319801330566,11.785219948418394,11.308851624261406,11.485043027749999,17946450
2000-11-07,11.325167655944824,11.445890903039393,11.272963079858712,11.28927717478106,8292927
2000-11-08,11.429576873779297,11.667761078017717,11.416526389264542,11.426314582441485,10142595
2000-11-09,11.312113761901855,11.475254680977438,11.256646904746756,11.403472412751531,6546235
2000-11-10,11.02172565460205,11.383895987173101,10.995623371481098,11.289275045964244,7096949
2000-11-13,10.773754119873047,10.904266204926214,10.721548890102776,10.904266204926214,4318335
2000-11-14,11.005414009094238,11.086983162403953,10.72154982021836,10.780280296566353,9140624
2000-11-15,11.282752990722656,11.609032300517006,11.126139238620656,11.403476256196743,18438479
2000-11-16,11.348008155822754,11.498097308097675,11.178342616438426,11.354532738750189,15060748
2000-11-17,11.031516075134277,11.36758419249728,10.835748252584603,11.36758419249728,13591210
2000-11-20,11.028251647949219,11.11308373901516,10.871637288324353,10.904265472290842,6462294
2000-11-21,10.927106857299805,11.028253718924802,10.848799992573083,10.962997338737448,8403608
2000-11-22,11.008676528930664,11.184867961633383,10.930369665228396,10.930369665228396,5938798
2000-11-23,10.962997436523438,11.051093154813096,10.901004006708844,10.933632197093551,4927352
2000-11-24,11.05435562133789,11.171815914328267,10.962996956096978,10.962996956096978,5649933
2000-11-27,11.62534236907959,11.742803302031032,11.034776732800447,11.122871772932411,23210414
2000-11-28,12.199597358703613,12.522614321028247,11.553563434054347,11.553563434054347,37519351
2000-11-29,11.781959533691406,12.36599937589608,11.651446775882873,12.144129270617745,23934246
2000-11-30,11.905945777893066,12.042984445565585,11.759120235799685,11.791748427190115,13643058
2000-12-01,12.294219017028809,12.450832751079243,11.778697819740144,11.81785059367098,25603504
2000-12-04,12.708593368530273,13.246954508301934,12.30400595155249,12.398626904421686,27891413
2000-12-05,12.659648895263672,12.839102577453035,12.60091843138093,12.7705839227837,12651707
2000-12-06,12.473669052124023,12.985927806167053,12.398624498777695,12.985927806167053,10545628
2000-12-07,12.548714637756348,12.672700154212091,12.33989505123046,12.33989505123046,10346247
2000-12-08,12.848892211914062,13.116440960407164,12.62375984103747,12.62375984103747,29306496
2000-12-11,12.82605266571045,13.018556837776359,12.679225839901655,12.985928654263294,18223826
2000-12-12,12.584609031677246,12.927202432736923,12.535666740336245,12.793428683233987,12973640
2000-12-13,12.998983383178711,13.051187960892696,12.640074602858885,12.65965230887428,16301420
2000-12-14,12.927201271057129,13.403569697975415,12.855420305538397,13.07729042334991,26987999
2000-12-15,12.509559631347656,12.94024925479502,12.431252786856271,12.874992891470617,10996662
2000-12-18,12.441040992736816,12.529137347165127,12.209382749480314,12.398624620356715,8867859
2000-12-19,12.82605266571045,12.946775889378204,12.496509859057017,12.496509859057017,22866309
2000-12-20,12.822792053222656,13.103392650197618,12.63355012760696,12.737959283924095,20101315
2000-12-21,12.617234230041504,12.799950227500965,12.519349670601418,12.799950227500965,7067559
2000-12-22,12.245275497436523,12.790162539470472,12.137602741641544,12.692279295336009,11168465
2000-12-25,12.245275497436523,12.245275497436523,12.245275497436523,12.245275497436523,0
2000-12-26,11.958149909973145,12.444307832877284,11.81132437336176,12.392101937103662,8242075
2000-12-27,11.954885482788086,12.104974603100207,11.746067213654637,11.938571390616627,5371317
2000-12-28,12.287692070007324,12.365998930373113,12.078872456535121,12.131078349275745,8311634
2000-12-29,12.571555137634277,12.627021997454062,12.219172318498085,12.36599783355651,11557858
2001-01-01,12.724905967712402,12.907621950613628,12.47040771644183,12.63028370679418,11237186
2001-01-02,13.429670333862305,13.63848994094622,12.734695485317996,12.894571492320877,21367159
2001-01-03,14.180112838745117,14.38566882798014,13.383991166827093,13.442721637917577,59167521
2001-01-04,13.876672744750977,14.4215597244426,13.654802676323445,14.25189422280234,29457229
2001-01-05,14.026762962341309,14.251896679477579,13.746162378118667,13.879937428047603,29628333
2001-01-08,13.883195877075195,14.206212754622232,13.785312654357094,13.899509967388731,13834426
2001-01-09,13.667859077453613,14.023502973277536,13.59933907642658,13.850575122701262,12462490
2001-01-10,14.144219398498535,14.470498552500025,13.70374161718238,13.736369796415142,32865495
2001-01-11,14.078967094421387,14.317151266098675,13.93866616029582,14.193164424758951,27410883
2001-01-12,14.411772727966309,14.643431006978169,14.09528169110071,14.19316493215167,41641168
2001-01-15,14.401986122131348,14.741317222004376,14.271474668012349,14.539024797910837,34162117
2001-01-16,14.499869346618652,14.610804402040294,14.22579465900795,14.512921150392263,26929908
2001-01-17,14.225793838500977,14.552073084060154,14.134435174845569,14.552073084060154,16045082
2001-01-18,14.277999877929688,14.382409036160336,13.97129698625448,14.13443662578076,15326190
2001-01-19,14.33020305633545,14.401984015811879,14.225793908310301,14.353043052152241,10512020
2001-01-22,14.349780082702637,14.620592476756151,14.30736369952755,14.40198465904682,13912845
2001-01-23,14.82614517211914,15.400398021691629,14.356302771027327,14.39545685410298,31829503
2001-01-24,14.751103401184082,15.139376738000406,14.64016966970908,15.139376738000406,19080055
2001-01-25,15.279677391052246,15.433027501254363,14.816359492634225,14.826147685271517,56142320
2001-01-26,15.279677391052246,15.279677391052246,15.279677391052246,15.279677391052246,0
2001-01-29,14.943609237670898,15.204633434896222,14.356305783286537,15.204633434896222,26620577
2001-01-30,15.015389442443848,15.106746777552448,14.878352120617645,15.057805819159732,22795278
2001-01-31,15.041491508483887,15.465653950327527,14.689108698187395,14.943606954791546,48728123
2001-02-01,14.888139724731445,15.325353957152476,14.72826241585605,14.950132482357855,40833374
2001-02-02,15.30251693725586,15.43302837844351,14.69889937812229,14.708687571315926,39106958
2001-02-05,15.638586044311523,15.840879771821518,15.204634009086949,15.335145453046527,36489697
2001-02-06,15.393875122070312,15.759308465079142,15.357984641766645,15.726680276016369,27776185
2001-02-07,15.501546859741211,15.694051051853434,15.175267628960128,15.498284568715484,30459083
2001-02-08,16.079059600830078,16.183470055281013,15.40692480304334,15.504808037584697,48161225
2001-02-09,16.751195907592773,17.09052557440035,16.154103072409168,16.18346896420605,69484061
2001-02-12,16.199785232543945,16.836030968556802,16.085587888770934,16.770775908899427,26833991
2001-02-13,16.03338050842285,16.575005191889133,15.873503199779563,16.31398104143403,28600057
2001-02-14,15.958334922790527,16.238934095386202,15.488491257212713,15.726675380226945,52075595
2001-02-15,15.964862823486328,16.330296128733956,15.863715975508892,16.085586055213167,36990226
2001-02-16,15.348198890686035,16.101904373626848,15.204635627467864,15.974655207535537,25753845
2001-02-19,15.641845703125,15.853927588342104,15.4982837985134,15.4982837985134,27932387
2001-02-20,15.410187721252441,15.700576465071306,15.338406767610476,15.537436854751382,22365632
2001-02-21,15.583117485046387,16.62068706751549,15.269888707839272,15.335145087846774,37819768
2001-02-22,15.14263916015625,15.726678945998724,15.01212641494272,15.413450204314948,25937784
2001-02-23,14.52270793914795,15.335143730160848,14.388932899641645,15.26988735593077,22048373
2001-02-26,14.516180038452148,14.643429159175637,14.16053495854574,14.356302735107786,15412081
2001-02-27,14.571649551391602,15.012126099748986,14.434612227125305,14.552071848522614,31056367
2001-02-28,16.02033233642578,16.366187967547532,14.760892706562315,14.81309728034811,71897680
2001-03-01,17.057897567749023,17.58320814330074,16.24872417716141,16.24872417716141,73527384
2001-03-02,17.302610397338867,18.00411248064512,17.116630781388665,17.292822204788344,62208514
2001-03-05,17.070951461791992,17.547319821700714,16.640261771772998,17.423332976052357,44423798
2001-03-06,17.070951461791992,17.070951461791992,17.070951461791992,17.070951461791992,0
2001-03-07,17.159046173095703,17.325449394355893,16.588056874468716,17.227566155327747,38814436
2001-03-08,17.0970516204834,17.54731763884814,16.98285298122012,17.292819397200102,16204379
2001-03-09,16.956754684448242,17.16231068444877,16.483648600005065,17.012221548338825,14988094
2001-03-12,16.007280349731445,16.98285578459126,15.687527009171417,16.809927971014545,11301499
2001-03-13,14.881617546081543,15.824566224129851,14.552074654618934,15.824566224129851,13193041
2001-03-14,15.429766654968262,15.661426285452023,14.68258582344772,15.005602806543346,7697222
2001-03-15,15.429766654968262,15.530913520297554,14.959924130237413,15.080647382674455,4656145
2001-03-16,15.23399543762207,16.183469788592138,15.015388979111389,15.335142280451409,8150556
2001-03-19,15.19810676574707,15.530911907844008,15.008864858916867,15.015390760329767,1827717
2001-03-20,15.09369945526123,15.400402348166535,14.946872591851482,15.322095479179483,3275030
2001-03-21,15.485231399536133,15.579852341727992,14.813095293653207,14.813095293653207,4055766
2001-03-22,14.728266716003418,15.971392437170728,14.656485746127185,15.465658079720416,6883557
2001-03-23,14.326942443847656,14.937085947542172,14.193167382788733,14.87835546510566,5129065
2001-03-26,13.88972282409668,14.388929756589459,13.710267834163298,14.356301576601572,3751247
2001-03-27,13.569967269897461,13.84077956137705,13.481870926416306,13.768997306719701,5117608
