Price,Close,High,Low,Open,Volume,EMA20,EMA50
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,,
Date,,,,,,,
2000-02-22,15.11533260345459,15.70821539861643,14.917704575487855,15.618965112024918,17503185,15.708212937048556,15.65532964821139
2000-02-23,14.920894622802734,15.81021956175206,14.790204939183424,15.612591511154763,13530713,15.633230240453715,15.626528274665954
2000-02-24,15.513774871826172,15.746465591873022,14.933641596608869,15.045206381932815,16693494,15.621853538679664,15.622106572593806
2000-02-25,15.363959312438965,15.714588894096515,15.246020435357195,15.427710614099684,11083761,15.597292183799597,15.61198315062695
2000-02-28,15.647651672363281,15.854842128978323,15.128082650285927,15.363960421476143,15615542,15.602088325567568,15.613381916185237
2000-02-29,14.583016395568848,16.702733780736786,14.398139099115387,15.86759760719542,41242798,15.50503385604388,15.572975425180672
2000-03-01,15.057954788208008,15.395834880970185,14.343944852882252,14.853952685965336,21711444,15.462454897202369,15.552778537456255
2000-03-02,14.40770149230957,15.389465194945064,14.216448806228126,15.23646356157538,24391861,15.362002191974483,15.50787355529364
2000-03-03,13.272930145263672,14.528822294080303,13.256993608437313,14.216443748238625,18472003,15.163042949430595,15.420228715684623
2000-03-06,13.521563529968262,14.280198814082123,12.950992575100154,13.68731592853381,25168241,15.006711576148469,15.345771257421237
2000-03-07,13.22830867767334,13.61081401988892,12.909554655406549,13.521563718446908,21692038,14.837339871531789,15.26273350919583
2000-03-08,12.205107688903809,13.323936462396906,12.170044976309526,13.323936462396906,18162937,14.586651092233886,15.142826614282418
2000-03-09,11.405035018920898,12.367673887614382,11.229720155324642,12.20829685604858,24882047,14.283640037632649,14.99624655171922
2000-03-10,10.863150596618652,11.532535552473806,10.71971077911562,11.532535552473806,13936660,13.95787913848846,14.834164357401551
2000-03-13,10.477458953857422,11.411409102426648,10.391394413002988,11.044841585190047,19333552,13.62641054947598,14.663313165105704
2000-03-14,11.315781593322754,11.315781593322754,10.27026732646079,10.742024243295155,22508766,13.406350648889958,14.532037417192647
2000-03-15,11.88953971862793,12.176419363354283,11.15640471028293,11.322157107516256,25065667,13.26189246505548,14.428410056464621
2000-03-16,12.731051445007324,12.842614954622553,11.634536072409368,11.851288991296085,38476977,13.211336177431846,14.361846973662374
2000-03-17,12.731051445007324,12.731051445007324,12.731051445007324,12.731051445007324,0,13.165594774343797,14.297894207832764
2000-03-20,12.731051445007324,12.731051445007324,12.731051445007324,12.731051445007324,0,13.12420969535937,14.236449393604316
2000-03-21,13.572562217712402,13.744689982444433,12.641799272384095,12.998803001938967,33726705,13.166909935583469,14.210414602392868
2000-03-22,13.521563529968262,13.865817817668253,13.186870393641023,13.68731592853381,24591984,13.20068646838202,14.183400834846806
2000-03-23,12.775677680969238,13.499250251954702,12.574862573287687,13.387685444083694,19461605,13.160209441009375,14.12819600528298
2000-03-24,12.574861526489258,12.845802031287212,12.389982975155286,12.68642503633457,12179137,13.104462020578888,14.067280927683226
2000-03-27,12.310297966003418,12.8776806630588,12.055293941924472,12.622676638979852,16185037,13.028827348714557,13.998379635068334
2000-03-28,12.772491455078125,12.998805558396926,11.908666700246378,12.208295855889963,27226033,13.004414406463468,13.950305588794208
2000-03-29,12.593992233276367,13.158188010173319,12.431428112913967,13.062562284443501,29238368,12.96532658044565,13.897116829754294
2000-03-30,12.782051086425781,13.037055058947,11.816225360844767,12.686425402191874,27146045,12.947871771491377,13.853388761388471
2000-03-31,13.052995681762695,13.374938088780802,12.252922173754383,12.622676788754378,50096815,12.957883572469598,13.822000797481579
2000-04-03,13.598066329956055,14.002884945512207,13.068933397279768,13.068933397279768,41589839,13.018853358896878,13.813219053657049
2000-04-04,12.517484664916992,13.483310290333144,12.511109276298988,13.422747320307982,31096557,12.971103959470222,13.762405940373124
2000-04-05,12.507922172546387,12.941429310296193,11.953290371525792,12.558923997787554,22840682,12.926991408334619,13.713210498497565
2000-04-06,12.998802185058594,13.15818045094566,12.386794541257808,12.622672312789383,35520794,12.933830529927379,13.685194486205841
2000-04-07,13.904069900512695,13.993320207345711,13.005182420884266,13.005182420884266,78976442,13.026234279506934,13.693777835786502
2000-04-10,14.108073234558105,14.758332151314399,13.410000821021239,13.977383525520036,132074920,13.129266560940378,13.710024714169702
2000-04-11,14.073009490966797,14.273824616288001,13.333499025326681,13.897694637651206,53573665,13.219146839990513,13.724259411299
2000-04-12,13.894506454467773,14.439577191103458,13.763816753507403,14.025196155428144,41323432,13.283466803274061,13.730935765933069
2000-04-13,13.059367179870605,13.738314506969578,12.954177776186176,13.738314506969578,45053080,13.262123981997542,13.704599742950228
2000-04-14,13.059367179870605,13.059367179870605,13.059367179870605,13.059367179870605,0,13.242813810366405,13.6792965051824
2000-04-17,12.733449935913086,13.05291569436904,12.171965691389891,13.05291569436904,41305044,13.194302965180375,13.642204482858112
2000-04-18,12.97224235534668,13.165859237022518,12.778626778331644,12.836711581902234,22656277,13.173154335672404,13.615931458249822
2000-04-19,13.085186004638672,13.485325486965648,12.665685355315505,13.294936329300256,24311164,13.164776399383477,13.595117911049385
2000-04-20,13.130359649658203,13.227168072976266,12.591463079570582,12.8947940518436,21593577,13.161498613695356,13.576892096877183
2000-04-21,13.130359649658203,13.130359649658203,13.130359649658203,13.130359649658203,0,13.15853299807277,13.559381020515655
2000-04-24,12.985149383544922,13.256210903593546,12.84961862352061,13.101318979183096,16132510,13.142020272879643,13.536862132791313
2000-04-25,12.952882766723633,13.036782903804669,12.494659743995486,12.843167303206966,25740395,13.124007177055262,13.513960981180816
2000-04-26,13.882234573364258,13.969361112782194,13.133587705520164,13.359472727535453,69333539,13.19621931003707,13.528403082835068
2000-04-27,13.340106964111328,13.866096410322205,13.24007344210585,13.682161490624546,48050173,13.209922896139382,13.52101892131649
2000-04-28,13.323975563049316,13.51759241508265,13.12067943400704,13.327203293379567,20049138,13.220785054892708,13.513291730796208
2000-05-01,13.323975563049316,13.323975563049316,13.323975563049316,13.323975563049316,0,13.230612722336195,13.505867567355153
2000-05-02,12.63341236114502,13.41755636704963,12.501108045916437,13.35947157755075,31893179,13.173736497460846,13.471653637699854
2000-05-03,12.688271522521973,12.778624485499293,11.93962467208069,12.714086841181288,20524665,13.127501737942858,13.440932770437977
2000-05-04,13.10777473449707,13.211036030033803,12.526927990111702,12.830259024246477,20499324,13.125622975709925,13.427867749420688
2000-05-05,12.998058319091797,13.417560278732115,12.907705335450734,13.22394469217705,24879037,13.113473960793915,13.411012477643085
2000-05-08,12.804443359375,13.06905074830649,12.75603913913337,13.06905074830649,9727024,13.084042474944495,13.38722545339728
2000-05-09,12.723770141601562,12.788309104371788,12.45593501169815,12.688274233942279,12330686,13.04973082414993,13.361207598032742
2000-05-10,12.756041526794434,13.036783708355463,12.68182196946376,12.714091455665013,16479752,13.021760414877978,13.337475595239084
2000-05-11,12.230045318603516,12.61727633936828,12.010614493814172,12.585008174854844,16314880,12.946358977137553,13.294046956939649
2000-05-12,12.075155258178711,12.44947933067583,11.9880287219624,12.44947933067583,12001844,12.863387194379568,13.246247282478437
2000-05-15,12.171965599060059,12.249411566200544,11.76537198841619,11.962213984647516,8127716,12.797537518634853,13.20411858901105
2000-05-16,12.149375915527344,12.230048303490507,12.004163268804438,12.188099548918919,8462187,12.735807842148423,13.162756131227377
2000-05-17,12.271998405456543,12.455933381550853,12.14937595783412,12.326856777563915,11234113,12.691635514844435,13.127824455706953
2000-05-18,11.894449234008789,12.391395792619964,11.817001966576369,12.391395792619964,9489477,12.615713011907708,13.079456799954086
2000-05-19,11.958986282348633,12.133240668314064,11.791186052454648,12.036432241224174,7726856,12.553167609092558,13.035516779655834
2000-05-22,11.797637939453125,11.907353352923423,11.616930736832787,11.842814413943119,6980460,12.481212402460232,12.986972511412592
2000-05-23,11.64274787902832,11.849271756529259,11.36845992389231,11.752464626675584,12264286,12.40135863832386,12.934257819946541
2000-05-24,11.655656814575195,11.697606877506095,10.719848420934003,11.649203962324894,8417757,12.330339417014464,12.884116604049627
2000-05-25,11.894449234008789,11.99771051770444,11.649203032901278,11.742782429672364,10876166,12.28882606625202,12.845306118949987
2000-05-26,12.120332717895508,12.191325827478966,11.778279396488324,11.820229455213797,15354573,12.272779080694256,12.816875789496871
2000-05-29,12.423667907714844,12.694728182636705,12.130017428279803,12.130017428279803,12285642,12.287149445172409,12.801455872564244
2000-05-30,12.817353248596191,12.972245222579401,12.455937337974273,12.510795727506508,12972622,12.337645045498483,12.8020792990753
2000-05-31,13.152949333190918,13.359473199218538,12.881887819066439,13.230395293703534,22912042,12.415293072897764,12.815838908256305
2000-06-01,12.86252498626709,13.133586465222947,12.78507773114215,13.133586465222947,9477914,12.457886588456748,12.817669734844964
2000-06-02,13.040005683898926,13.14326826542641,12.910929087815312,12.969013882218087,12507068,12.513326502308384,12.82638879167061
2000-06-05,13.282022476196289,13.966131544274683,13.133584750023296,13.133584750023296,32536504,12.58653564267866,12.844256779299068
2000-06-06,13.48854923248291,13.63376056541624,13.165857091595376,13.294933687018272,13442405,12.672441698850493,12.869523150012158
2000-06-07,13.478869438171387,13.64344194386522,13.301388619851032,13.582130720540903,14462732,12.749244340690577,12.893419082881147
2000-06-08,14.211380004882812,14.54698047023844,13.459507992912869,13.520819214957259,43913624,12.888495356327933,12.945103824920428
2000-06-09,14.392088890075684,14.86967427934343,14.095212050113862,14.32754993608633,45288623,13.031694740494384,13.001848337279458
2000-06-12,14.082304954528809,14.637336353756512,14.03712846562824,14.398544290815135,16915778,13.131752856116709,13.044219185014727
2000-06-13,14.053264617919922,14.17911481892785,13.911279675398598,14.037129876406528,13155936,13.219515881050347,13.083789594148264
2000-06-14,14.243651390075684,14.514714243956332,14.069398282526254,14.146844253066092,12899662,13.317052596195618,13.129274370459143
2000-06-15,14.401769638061523,14.669604734608347,14.075851047848321,14.214608234930257,20366163,13.420358981135228,13.179176145659238
2000-06-16,15.07619571685791,15.227862508319395,14.424357288037601,14.48566850694462,40968909,13.57805771787072,13.25356907001997
2000-06-19,14.930983543395996,15.3408034990572,14.80513338242888,15.260129817157575,17958204,13.706907796492176,13.319350029760207
2000-06-20,15.308534622192383,15.415023625512946,14.876127062495927,15.037473127915186,20344902,13.859443684654101,13.397357268679118
2000-06-21,14.540526390075684,15.453745706040383,14.482441598698284,15.424703962681948,24589769,13.924308704218062,13.442187430302512
2000-06-22,14.876132011413574,14.972939161006233,14.359822864716131,14.485673072449272,21212949,14.014958542998587,13.498420551130398
2000-06-23,15.269815444946289,16.066865355080285,15.060063820602624,15.060063820602624,55661441,14.134468724136463,13.567887017554552
2000-06-26,14.701875686645508,15.42470735537402,14.495353098243543,15.166552815210748,23789691,14.188507482470659,13.612357161440473
2000-06-27,14.653468132019043,15.12137288499089,14.601837496664725,14.714780653080249,20266791,14.232789449094314,13.653185042639633
2000-06-28,14.747049331665039,14.937438447696092,14.540526783105788,14.714781161948078,11676392,14.281766580767716,13.696081681424943
2000-06-29,14.847085952758789,15.1020127433165,14.747051092110917,14.843859526800104,15207051,14.335606520957342,13.741219103830192
2000-06-30,14.67606258392334,15.037478472978187,14.585708285494373,14.685743168636977,12689587,14.368030907906485,13.777879632461296
2000-07-03,15.051278114318848,15.19810361022553,14.87835033734349,14.995809942570952,14888457,14.433102070421947,13.82781682782826
2000-07-04,15.217682838439941,15.390610632779353,15.07738190934015,15.139374668207685,19835523,14.507824048328423,13.882321377264011
2000-07-05,15.178531646728516,15.400401759966218,15.119801167440475,15.400401759966218,14339312,14.571700962461765,13.93315315253713
2000-07-06,14.943607330322266,15.17200330884734,14.848986384206492,15.074118752695174,8316308,14.607120616543718,13.97277880656792
2000-07-07,15.136112213134766,15.335142289003427,14.982760803436364,15.074118135776883,14988688,14.657500768600007,14.018399724472502
2000-07-10,14.924032211303711,15.269887839687867,14.764154880873065,15.191580979629006,12247212,14.682884715524171,14.05391472395608
2000-07-11,15.054542541503906,15.13284939582426,14.780467891800999,14.813096077558646,10042851,14.718280698950812,14.093155030526582
2000-07-12,15.01539421081543,15.227474842581058,14.910983721706101,15.139379770334914,10075643,14.746577223890299,14.12932127289085
2000-07-13,14.969710350036621,15.351457763285692,14.682583887550646,15.07411949306302,22258353,14.767827997808995,14.162277707288723
2000-07-14,14.725003242492676,15.034969762341312,14.649958661090851,14.878356016152532,13467376,14.763749449683631,14.184345375335937
2000-07-17,14.617327690124512,14.910978711722809,14.525969037536104,14.682582739833425,11982512,14.74980452020181,14.201325073955097
2000-07-18,15.034971237182617,15.335148273071848,14.552076826986008,14.552076826986008,40897655,14.776963255152364,14.234017080356177
2000-07-19,14.568390846252441,15.181796721077228,14.437879379001563,15.041497058678004,14818453,14.757099216209514,14.24712977705799
2000-07-20,14.346516609191895,14.676059454268643,14.20947927778963,14.578174892316515,18257784,14.717996110779264,14.25102729988677
2000-07-21,14.225793838500977,14.486816707282944,14.167063363234174,14.42156164966917,13027046,14.671119703895618,14.250037752381445
2000-07-24,13.054450988769531,14.127911141375975,12.956567729824693,14.127911141375975,16063259,14.51715125483599,14.203151996945683
2000-07-25,13.21432876586914,13.423147095211208,12.33337281125725,12.855421272939722,21089528,14.393072922553433,14.16437461533484
2000-07-26,12.702067375183105,13.377465843127615,12.594394620343037,13.377465843127615,13450503,14.232024775184831,14.107029233368104
2000-07-27,12.897838592529297,12.979407763633507,12.40515599730383,12.643340245889767,10102447,14.104959424455732,14.059609992550897
2000-07-28,13.43293285369873,13.560181982257397,12.920672729503105,13.005506801038832,27046026,14.040956893907447,14.035034418478263
2000-07-31,13.093600273132324,13.41009125157335,13.018555721320652,13.273053947901218,7811878,13.950732453833625,13.998115432386266
2000-08-01,13.04792594909668,13.24695607079202,12.871734506163445,13.149071496107924,11954266,13.864750881953917,13.960853099708244
2000-08-02,13.250216484069824,13.29589647344604,12.871732681600466,12.92067364284159,6314561,13.806223796441145,13.932984997134188
2000-08-03,13.087077140808105,13.638490081678652,13.01855847448173,13.29915904114293,20632919,13.737733638761807,13.89981214002336
2000-08-04,13.175171852111816,13.341575076990237,13.008769946396766,13.116441379752573,15470055,13.684156325747521,13.871394873830752
2000-08-07,13.096867561340332,13.312213108569972,13.025086591706202,13.240430819772216,6564253,13.628224062470645,13.84102125373309
2000-08-08,13.266529083251953,13.34483593158097,13.14906815117681,13.168645852631485,8338872,13.593776921592674,13.818492149008339
2000-08-09,13.246950149536133,13.377461538280729,13.21432197255924,13.377461538280729,3429526,13.560745800444431,13.796078737264331
2000-08-10,13.100126266479492,13.308945854073244,13.057711209972407,13.279581279761432,4206414,13.516877273400151,13.768786483508062
2000-08-11,13.018558502197266,13.116441746087585,12.737957934938688,13.064238492621033,6424479,13.4694183428094,13.73936577835862
2000-08-14,13.005505561828613,13.11643926833889,12.790160091455414,12.985927861418132,7038233,13.42523617319218,13.710586946337836
2000-08-15,13.005505561828613,13.005505561828613,13.005505561828613,13.005505561828613,0,13.385261829252793,13.682936695964926
2000-08-16,13.145809173583984,13.312212422488695,13.083815082098315,13.181699656551336,6538276,13.362456814427192,13.66187287155783
2000-08-17,12.891310691833496,13.246955863628903,12.80974153336927,13.246955863628903,11183812,13.317585755132553,13.631654746862758
2000-08-18,12.845632553100586,12.888048939408291,12.571557847470372,12.826056165316599,4207495,13.272637831129508,13.600830347107378
2000-08-21,12.884783744812012,12.96308927830525,12.81626376467883,12.920672901554212,2339905,13.235699346718317,13.572750088193835
2000-08-22,12.9043607711792,13.005507622253374,12.767323442411188,12.920673545360918,8129963,13.204143291905067,13.546538742428556
2000-08-23,13.031609535217285,13.14254325613103,12.953301361734257,13.051185919006377,5287450,13.18771150555385,13.526345440184977
2000-08-24,13.005505561828613,13.083811086817912,12.757531909934436,13.083811086817912,5031049,13.170358558532397,13.5059203469161
2000-08-25,12.956563949584961,13.08381175333803,12.874993491627121,12.927198057054849,2865903,13.14999716720407,13.484376958785468
2000-08-28,13.0250825881958,13.044658970412726,12.861941672510694,12.861941672510694,3168356,13.138100540631854,13.466365414840775
2000-08-29,13.002243995666504,13.149069516423475,12.920673529044095,13.025083990153451,5970636,13.125161822063724,13.448164574873157
2000-08-30,13.096867561340332,13.341577690921127,13.018560689240292,13.018560689240292,8818586,13.122467130566259,13.434388221401282
2000-08-31,12.950041770935059,13.149071898724582,12.829318513792384,13.106656831392359,5480864,13.10604566774424,13.415394242951626
2000-09-01,12.950041770935059,12.950041770935059,12.950041770935059,12.950041770935059,0,13.091188153762413,13.397145126401957
2000-09-04,13.162121772766113,13.328525002750437,12.946777580283525,13.044660824443461,8428653,13.09794373652467,13.387928524298593
2000-09-05,13.387256622314453,13.540606743480735,13.136020610286378,13.276320246724339,10323322,13.125497344695125,13.387902175201177
2000-09-06,13.618913650512695,13.759214606538322,13.445985822985866,13.50797991291426,14681276,13.172489373820607,13.396961448742806
2000-09-07,13.58302116394043,13.720058489178264,13.507977919482249,13.507977919482249,8313997,13.211587639546304,13.40425790816232
2000-09-08,13.883197784423828,13.994134141462162,13.631963133573006,13.631963133573006,14370164,13.275550510487019,13.423039864094145
2000-09-11,13.889728546142578,14.16053964944723,13.850574450194479,14.020240000696846,6709698,13.33404365673993,13.44134138103722
2000-09-12,13.883197784423828,13.990870531453211,13.788578158266953,13.9582423463435,4973552,13.386344049852681,13.458669083130815
2000-09-13,13.436195373535156,13.925614193836738,13.397041287479176,13.879935526074181,4733748,13.391091794965298,13.457787761185887
2000-09-14,13.325261116027832,13.60586167823795,13.246954258491762,13.462298446506798,7025282,13.384822206495063,13.452590637846356
2000-09-15,13.034873008728027,13.357889966370697,12.96309072971663,13.312211293664133,4348425,13.351493711469631,13.43620955435152
2000-09-18,12.773845672607422,12.956562956766673,12.734692911118383,12.956562956766673,3151122,13.296479612530373,13.410234500165478
2000-09-19,12.454093933105469,12.7901613332411,12.284428428054225,12.734694474600731,6534323,13.216252404966095,13.37273879165332
2000-09-20,12.643338203430176,12.985931568884086,12.437782184157829,12.985931568884086,3338124,13.16168914767696,13.34413484701712
2000-09-21,12.545453071594238,12.692278589209096,12.503036693690984,12.594394031356968,1877181,13.102999997573843,13.312813993078969
2000-09-22,11.945096969604492,12.463881656860144,11.811321945066751,12.463881656860144,5641740,12.99272351871962,13.259178031374088
2000-09-25,12.173493385314941,12.529138487577923,12.013616071920366,12.072346540497216,3272349,12.914701601252508,13.21660216290118
2000-09-26,11.88310432434082,12.333369039060807,11.830898438808973,12.333369039060807,5430531,12.816454241546632,13.164308130016462
2000-09-27,11.781956672668457,11.909205789133676,11.615553474535803,11.909205789133676,5001871,12.717930663558235,13.110098268943991
2000-09-28,11.543773651123047,11.843950575836097,11.517671367198576,11.827636483487892,4398217,12.606106186183455,13.048673774127485
2000-09-29,11.579665184020996,11.667760235415074,11.485044231259069,11.58292747512322,4062019,12.508349900263221,12.99106559412331
2000-10-02,11.579665184020996,11.579665184020996,11.579665184020996,11.579665184020996,0,12.41990373681158,12.935716558433024
2000-10-03,11.233808517456055,11.550299571192626,11.135925271187299,11.45241632492387,7846694,12.30694228734915,12.868975066630005
2000-10-04,11.370847702026367,11.465469991656757,11.224022149175477,11.289278536737497,3209499,12.217790422080313,12.810224973900452
2000-10-05,11.227283477783203,11.432839473822007,11.191391680421942,11.39694899562413,2920232,12.123456427385351,12.748148836797814
2000-10-06,11.191391944885254,11.276226024973813,11.070668704914109,11.168553268672389,3847249,12.03468838143296,12.68709954691889
2000-10-09,11.253382682800293,11.432837684022948,11.158763065543976,11.191389928421282,5422975,11.960278314896517,12.630875356169142
2000-10-10,11.224020004272461,11.364320946886652,11.158764948344293,11.295800961542465,4038585,11.890158475789464,12.575704558055547
2000-10-11,10.969521522521973,11.217494541148767,10.78354126386564,11.152238171181986,3612363,11.802478765954465,12.512716988034622
2000-10-12,10.982571601867676,11.086981394232845,10.86837427778108,10.87163722807597,3567605,11.72439236937477,12.452711286616312
2000-10-13,10.803119659423828,10.995625183431345,10.773755080760036,10.907529468694774,3045995,11.636652111284205,12.388021418883273
2000-10-16,10.845535278320312,11.282749524665764,10.7802789087427,11.060879451097827,3279079,11.561307651001929,12.327531766312177
2000-10-17,10.532307624816895,10.825959339105433,10.408321433394851,10.777017056933154,4079729,11.463307648508115,12.257130819586871
2000-10-18,10.372431755065918,10.571462543344419,10.271285544914834,10.506206817507945,3676092,11.359414706275524,12.183221052350756
2000-10-19,10.398533821105957,10.52252068689359,10.212554841588089,10.375694482451282,5888168,11.26790224102128,12.113233317792139
2000-10-20,10.509468078613281,10.79985617678223,10.440948753026676,10.519255611437513,6955786,11.195670416030042,12.050340563314538
2000-10-23,10.215814590454102,10.440947608176542,10.166872974209202,10.316961432830286,3201550,11.102350813594239,11.978398368300404
2000-10-24,10.163613319396973,10.27128543072558,10.114671030877371,10.147299223223772,3484872,11.012947242718308,11.907230327166936
2000-10-25,10.258232116699219,10.431160587275492,10.189713450519225,10.245181633179095,6398343,10.94106961166887,11.842563730678005
2000-10-26,10.375691413879395,10.395268455209129,10.117930224348937,10.124456124652713,1581533,10.887224069022254,11.785039326097667
2000-10-27,10.346327781677246,10.473576921044897,10.287597967768995,10.424635299524406,3296662,10.835710136894159,11.728619265532162
2000-10-30,10.248443603515625,10.421371409097956,10.225604268697678,10.408320925986285,3761103,10.779779990858108,11.670573161139357
2000-10-31,10.653030395507812,10.734600202614438,10.372429836928747,10.372429836928747,8213427,10.767708600824747,11.630669523271452
2000-11-01,11.325167655944824,11.507884991409705,10.799856965437655,10.832485155282349,25579328,10.82079993940761,11.618689057886094
2000-11-02,11.256648063659668,11.478518153448894,11.165289403404284,11.315378536740743,12974996,10.862309284574472,11.604491371838
2000-11-03,11.406737327575684,11.71017656961094,11.263174093863311,11.263174093863311,19298344,10.914159574384112,11.596736311278693
2000-11-06,11.3643217086792,11.78522192640947,11.30885352230045,11.485044955360406,17946450,10.95703215860269,11.587622013137537
2000-11-07,11.325167655944824,11.445890903039393,11.272963079858712,11.28927717478106,8292927,10.992092682159083,11.57732968540449
2000-11-08,11.429574966430664,11.667759130921302,11.41652448409375,11.426312675637256,10142595,11.03375766161352,11.571535382699633
2000-11-09,11.312116622924805,11.475257583261458,11.25664975174121,11.403475296880615,6546235,11.060268038881262,11.561362098002581
2000-11-10,11.021727561950684,11.383897957196591,10.99562527431264,11.289276999613246,7096949,11.056597517268825,11.54019995933388
2000-11-13,10.77375316619873,10.90426523969919,10.721547941049577,10.90426523969919,4318335,11.029659960024054,11.510143222348187
2000-11-14,11.005413055419922,11.086982201661261,10.7215488911423,10.780279362401002,9140624,11.027350731014137,11.490349882468648
2000-11-15,11.282750129699707,11.609029356757812,11.126136417311022,11.403473364561405,18438479,11.051674483269904,11.482208715693394
2000-11-16,11.348007202148438,11.49809634181003,11.178341677022619,11.354531784527554,15060748,11.079896646972623,11.476945911240652
2000-11-17,11.031516075134277,11.36758419249728,10.835748252584603,11.36758419249728,13591210,11.07528897346421,11.4594780745306
2000-11-20,11.028253555297852,11.113085661035598,10.871639168586354,10.904267358195924,6462294,11.070809409829318,11.442567309070492
2000-11-21,10.927106857299805,11.028253718924802,10.848799992573083,10.962997338737448,8403608,11.057123452445554,11.422353173706936
2000-11-22,11.008675575256348,11.18486699269572,10.930368718337752,10.930368718337752,5938798,11.052509368903724,11.406130522787306
2000-11-23,10.962996482849121,11.051092193475307,10.901003058427353,10.933631245973725,4927352,11.043984332136619,11.388752717299534
