Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,30.963394165039062,33.78973260898393,30.63181233256282,33.78973260898393,15133331
2008-02-12,30.410764694213867,32.10025209758147,30.158130763579354,31.894988233591338,10237627
2008-02-13,29.968650817871094,31.34234392195495,29.35285720972314,30.947604154988273,10395753
2008-02-14,32.58971405029297,32.92129578876625,30.631803648488727,30.631803648488727,12514003
2008-02-15,33.52132034301758,33.78974433426247,31.59498875568617,32.463416544112434,12080990
2008-02-18,33.331844329833984,34.27922224055044,33.04763245573977,34.27922224055044,6977153
2008-02-19,32.96868133544922,34.01079501055831,32.716047392755975,33.93184703731673,7226542
2008-02-20,32.147613525390625,32.66867130356539,31.784453795850883,32.65288128454186,5604999
2008-02-21,32.36867904663086,32.92131488409815,31.97393916272565,32.66868093007863,3874365
2008-02-22,31.958147048950195,32.16341091851604,30.963401321606007,31.29498323072074,2691220
2008-02-25,32.226566314697266,32.621306141517145,31.45287668245042,32.33709432284708,6270186
2008-02-26,32.352882385253906,32.81078012831887,32.19498646408665,32.52656832685799,7139423
2008-02-27,34.24763870239258,35.93712403355984,32.82657519350007,32.82657519350007,43223132
2008-02-28,35.21079635620117,35.479220258772514,34.10552499060207,34.57921271871597,35763847
2008-02-29,34.70553207397461,35.684487667003,34.13710845644902,34.989746024337954,16477462
2008-03-03,33.25288772583008,34.35816131144272,32.87393794477458,33.18972978592091,10049153
2008-03-04,32.4002571105957,33.60026679184747,31.57919943302414,33.47395088502136,11485198
2008-03-05,33.000247955322266,33.158143837565916,31.610762906618184,32.55813820008007,8581053
2008-03-07,31.310779571533203,32.526579436421905,30.00024169326596,32.526579436421905,14251925
2008-03-10,31.199668884277344,31.421843055999084,29.40640331311463,31.358365028714903,11713659
2008-03-11,33.77055740356445,34.087949787537454,30.215763133557854,30.945763894731858,19665129
2008-03-12,32.913604736328125,34.91317757095696,32.596212291226884,34.69100328987715,12262350
2008-03-13,28.3907527923584,32.37402951624132,27.613141936371544,32.05663715441365,47000084
2008-03-14,30.34272575378418,30.469681873703454,28.597067266389843,29.184242011585653,35798540
2008-03-17,29.152502059936523,29.771416868923964,28.533587250949076,29.771416868923964,19211273
2008-03-18,29.40640640258789,29.97771301307612,28.628793491183515,29.10488197451463,12632937
2008-03-19,29.58098602294922,32.94534487248839,29.390549682287105,30.787075672291227,16449023
2008-03-24,29.86663246154785,30.691853570907345,29.21597760445152,30.691853570907345,11636914
2008-03-25,30.99337387084961,31.183808008697817,30.08880472059235,30.644241389445614,13232423
2008-03-26,30.802949905395508,31.54882316298998,30.46968734024786,30.787079849444535,11448313
2008-03-27,31.358383178710938,31.659907749625823,30.34272769694767,30.34272769694767,17425122
2008-03-28,31.421857833862305,31.659904314927356,30.596638786154724,31.50120594339891,11599511
2008-03-31,31.199668884277344,31.56467130795626,30.787058478248852,31.421843055999084,9914705
2008-04-01,31.26316261291504,31.707513331979783,30.866422052565433,31.421858837054884,6034588
2008-04-02,31.770986557006836,32.691425808441,31.421854056039574,31.421854056039574,6087024
2008-04-03,31.517053604125977,31.99314192310293,31.2631394035142,31.850315857900583,3883474
2008-04-04,31.358383178710938,31.72338581365063,30.755338341792097,31.72338581365063,5906537
2008-04-07,31.231422424316406,31.548814849880205,30.866419843444948,31.405988688867524,4088729
2008-04-08,30.437936782836914,31.247287776797105,30.21576254884613,31.183807579267036,5753811
2008-04-09,30.51728630065918,30.78706854292568,30.1681538077791,30.533156350781898,3776374
2008-04-10,31.120328903198242,31.34250313268424,30.358588072830607,30.469674111346215,7075297
2008-04-11,31.26316261291504,31.58055506119473,30.945770164635356,31.421858837054884,4012660
2008-04-15,31.7392578125,31.89795405851339,30.533165912307133,31.072732718261534,6362785
2008-04-16,31.310771942138672,32.27881931423706,31.183813674717026,32.05664503681823,4725794
2008-04-17,32.51686096191406,33.26273184261354,31.437725463893553,31.786857979935057,14831167
2008-04-21,33.04056930541992,33.61187628323795,32.691438817971445,33.008831344264145,7639361
2008-04-22,33.58012390136719,33.96099651573399,32.69142687439142,33.00881928472706,8814769
2008-04-23,33.611854553222656,34.00859495459644,33.167506164665795,33.643594646314334,5265604
2008-04-24,32.42163848876953,34.0244703949008,32.13598621547891,33.96099235110897,8801780
2008-04-25,32.69142150878906,33.151639997749655,32.24707091577685,33.00881386703149,4095990
2008-04-28,32.818382263183594,33.45316707003747,32.69142616279481,32.723164111664516,4708244
2008-04-29,33.27860641479492,33.595998871604145,32.85012788957569,33.0088241179803,6497143
2008-04-30,33.50078201293945,33.929262707354695,33.32621787683848,33.611870238145016,6331377
2008-05-02,33.80229568481445,34.75447278551855,33.73881548947038,34.00859986231844,5658418
2008-05-05,33.64360046386719,34.43708140382115,33.421424078716235,34.246645117250274,7642293
2008-05-06,33.357948303222656,34.02447319910701,33.167514156152095,33.37381835359227,5061166
2008-05-07,32.88186264038086,33.54838759572846,32.37403605043258,33.326213328097644,4303106
2008-05-08,32.48511505126953,32.818377456548646,32.29468092857767,32.6279411814021,3642073
2008-05-09,32.2946891784668,33.13577827824059,31.80273046904306,32.05664484995098,8621761
2008-05-12,32.2946891784668,32.53273350698261,31.580554040464115,32.2946891784668,4890395
2008-05-13,32.3899040222168,32.62794834216555,32.1201217510813,32.43751417767964,5056766
2008-05-14,32.4375114440918,32.61207769450079,31.739248594910787,31.739248594910787,2982486
2008-05-15,32.4533805847168,32.81838097333026,31.739247705073588,31.739247705073588,2646760
2008-05-16,32.707298278808594,32.802516442606645,32.3105577233628,32.69143037855498,4422288
2008-05-20,32.64380645751953,32.770764673208674,32.31054410096027,32.37402428503203,3464912
2008-05-21,32.85011672973633,33.3262052532134,31.89793968278219,31.89793968278219,3419088
2008-05-22,32.40577697753906,32.56447320505714,32.0566465684725,32.0566465684725,3558000
2008-05-23,31.866209030151367,32.65969013775377,31.73925291391709,32.21534157847853,4417028
2008-05-26,31.62816047668457,31.818596778075072,30.152284522045637,30.152284522045637,2605807
2008-05-27,30.675979614257812,32.02489715619303,30.533153481485027,31.675764696122023,3316550
2008-05-28,31.802724838256836,31.993158975879307,30.247500875838327,30.787067494450934,4505700
2008-05-29,32.32642364501953,32.69142620085849,31.39011648431088,32.135989494214634,11026212
2008-05-30,31.294898986816406,32.532730678969244,31.167942883626132,32.40577242332393,4023430
2008-06-02,29.96185302734375,31.739251489593073,29.51750233555384,31.10446447954246,4431595
2008-06-03,28.85098648071289,29.834901955672972,28.581201990224656,29.517509450371843,6240766
2008-06-04,27.962282180786133,29.02554559747603,27.787715902686205,28.724023200279053,5762089
2008-06-05,27.9146728515625,28.120979241796917,26.978365526137395,27.930542905035207,9721099
2008-06-06,27.613143920898438,28.771627416301225,27.216403440100535,27.771840113217596,6317089
2008-06-09,27.232282638549805,27.89880773119233,26.026190741244825,27.29576070631205,6500809
2008-06-10,27.041841506958008,27.264017933570745,26.422926688785168,26.978363450406597,6717902
2008-06-11,27.168794631958008,27.613143096198705,26.978358345880675,27.295750721039692,2586175
2008-06-12,27.35923194885254,27.5179281548965,26.0261842485743,26.81966527879409,3244212
2008-06-13,27.184663772583008,27.581404228271072,26.89900935301477,27.3116198574213,4248430
2008-06-16,28.136842727661133,28.56532115667791,27.32749171402295,27.4227098601783,4354615
2008-06-17,28.977928161621094,29.200102373973944,27.64488073504938,28.533579736915392,4736084
2008-06-18,28.946195602416992,29.580982613984933,28.882717546996748,28.882717546996748,5055019
2008-06-19,28.32727813720703,28.88271483681178,27.86705958802552,28.374888288646133,4221271
2008-06-20,27.67662239074707,28.676409709125988,27.311622003810978,28.565321511821143,3837789
2008-06-23,26.708576202392578,27.549667358463612,26.43879395239072,27.454449207452083,4516050
2008-06-24,25.88335609436035,27.10531764749489,25.61357170394211,26.70857501057488,5238203
2008-06-25,25.169235229492188,25.692932057837627,24.597928228825218,25.391409576291586,3933879
2008-06-26,26.597496032714844,27.740109792521448,25.312056091046276,25.312056091046276,18253250
2008-06-27,25.423133850097656,26.280094965911108,25.280307714946996,25.708788272853724,6821283
2008-06-30,24.915313720703125,25.645316784387504,24.20118070997053,25.40727244747664,4596315
2008-07-01,23.153783798217773,24.915312215425125,22.26508456361761,24.915312215425125,6202295
2008-07-02,24.169435501098633,24.423349837351555,22.423777398985198,23.169650358142878,5245963
2008-07-03,23.534648895263672,24.169433610000866,22.85225618790306,23.96312943869315,4726793
2008-07-04,23.852041244506836,24.31225973204359,23.01095235874845,23.169648537378688,4862814
2008-07-07,24.375736236572266,25.35965334304411,24.16943207833843,24.16943207833843,5528014
2008-07-08,25.089881896972656,25.708796789287064,22.53486990449571,22.53486990449571,8354280
2008-07-09,26.835538864135742,26.94662493152354,25.423140722367336,25.423140722367336,6860769
2008-07-10,28.009883880615234,28.343146308776603,26.089659558785264,26.835532509791438,7216175
2008-07-11,26.67683982849121,28.62880235340928,26.470533463711632,28.279671982363627,6040791
2008-07-14,26.692707061767578,27.64488645188763,26.02618428687511,26.02618428687511,5942149
2008-07-15,25.58183479309082,26.3118378059957,25.39140062828204,26.02618548255495,3693378
2008-07-16,24.88357162475586,26.026185211530528,24.455090991601576,25.581834526693655,6973872
2008-07-17,26.15314483642578,26.343581177311165,25.391403777795084,25.391403777795084,5038238
2008-07-18,27.613143920898438,27.83531815965429,25.85161575566479,26.629226667537697,5983177
2008-07-21,29.168378829956055,29.34294513742884,27.62902432649924,28.089243026232456,8754188
2008-07-22,30.358592987060547,30.628375254944388,28.914457032953106,29.1683714016624,12631056
2008-07-23,32.5009880065918,33.13577277725106,31.13620031918341,31.70750704326772,12798869
2008-07-24,31.358383178710938,33.104041777898125,29.40642033332927,29.40642033332927,10764301
2008-07-25,31.421857833862305,32.437515357895066,30.23163619081319,31.025117286179267,10710381
2008-07-28,31.167943954467773,32.04077311314018,30.818811430016765,31.42185616957202,5533881
2008-07-29,29.914243698120117,30.945769120215097,29.676199369944353,30.46968046386357,5145929
2008-07-30,31.167943954467773,31.42185616957202,30.184026587345926,30.184026587345926,7354746
2008-07-31,30.07294273376465,31.707515231817865,29.676202149643295,31.707515231817865,6006517
2008-08-01,30.945772171020508,31.072730450036964,28.565328654585567,29.59685417837404,4699412
2008-08-04,31.136201858520508,31.70750861084955,30.32685080542561,30.32685080542561,4301346
2008-08-05,32.53273391723633,32.770778248754,30.945769554663254,31.26316199668682,9161115
2008-08-06,31.7075138092041,33.69121664080851,31.48533952255547,33.69121664080851,8616591
2008-08-07,31.62816047668457,32.34229337821648,30.64424317359195,30.64424317359195,4809365
2008-08-08,31.088590621948242,31.866201492982757,30.97750243217699,31.263154702367707,4883824
2008-08-11,31.374244689941406,31.834463219377724,31.136200400323848,31.485332886078222,2714705
2008-08-12,30.83466911315918,31.73923801210612,30.596624892642012,31.580539712640423,5801276
2008-08-13,30.961641311645508,31.26316371767518,30.23163822431473,30.46968256893637,2754609
2008-08-14,30.21575927734375,31.104456117086443,30.152279086686768,30.787063773619884,2566362
2008-08-18,29.86663246154785,30.787069569909985,29.58098015962995,30.152284763465758,2963058
2008-08-19,29.311203002929688,29.993595977592836,28.708155996234893,29.81903183462472,2941144
2008-08-20,29.64446258544922,29.8825069230023,29.438156201430033,29.517504313947725,3319410
2008-08-21,29.327070236206055,29.819028965998186,28.97793767894575,29.51750441543005,4138486
2008-08-22,29.025537490844727,30.342717082760217,28.27966673266929,30.342717082760217,4139879
2008-08-25,29.342933654785156,29.739674129034167,29.13662731670277,29.739674129034167,2034227
2008-08-26,29.390544891357422,29.485763046167044,28.850978217376326,29.041412374540503,1489491
2008-08-27,28.803367614746094,29.755544843089265,28.64467141002223,29.549240637930257,4297168
2008-08-28,28.37488555908203,29.200104427638667,28.009883042980746,28.882712058396557,7382078
2008-08-29,29.549240112304688,29.660328314617352,28.755759102799914,28.88271520333868,2219080
2008-09-01,29.533252716064453,29.661170615608086,28.94162755096143,29.48528187716435,3417069
2008-09-02,31.084264755249023,31.21218263883071,29.485278197909675,29.741116133834424,5030404
2008-09-04,30.42868423461914,30.98832883522224,30.172846269162537,30.73249086976564,2813325
2008-09-05,29.757108688354492,30.09289586940109,29.421321507307898,30.06091531167797,3330688
2008-09-08,31.324111938476562,32.587309152543334,31.02030317424519,31.340100047110766,8377948
2008-09-09,31.436033248901367,31.691871129724692,30.716490429013785,31.32410566706429,3737279
2008-09-10,31.164209365844727,31.691873268535396,30.860400641935673,31.276136955235536,3847698
2008-09-11,30.33275604248047,31.02031879793469,30.092908267029586,31.02031879793469,2567354
2008-09-12,30.636550903320312,31.468023736425536,30.140865259306103,30.54061139661408,6093354
2008-09-15,28.70177459716797,29.980962032973395,27.838323511751558,29.517257021246177,6770268
2008-09-16,29.26141929626465,29.51725721889105,27.182739699162184,27.582485775528042,4654621
2008-09-17,28.509897232055664,29.677154877164536,28.142129550112536,29.677154877164536,4674190
2008-09-18,28.44594383239746,29.00558847635207,26.39924428772531,28.142137173717312,6603710
2008-09-19,30.1728458404541,30.332744295497367,28.78172841407303,29.117515603416212,9821730
2008-09-22,29.517255783081055,32.29949007426002,29.27740814892847,31.020300523351718,4162514
2008-09-23,29.165491104125977,29.82107535711923,28.621836663386002,29.165491104125977,6569683
2008-09-24,29.83706283569336,30.156859790630715,28.877671970881295,29.26142788305374,5730103
2008-09-25,28.909645080566406,30.04492441165541,28.222080503457775,29.917004361402917,10926783
2008-09-26,28.44594383239746,29.069549599242034,27.95026031133281,29.069549599242034,4967945
2008-09-29,27.39060401916504,29.26141401782692,26.8629379922905,29.26141401782692,7859964
2008-09-30,27.438579559326172,28.461929153332942,25.90355408393531,25.90355408393531,6616439
2008-10-01,28.35000228881836,28.621828345813988,27.230710997840642,27.79035772771024,3743739
2008-10-03,28.7497501373291,29.10152543855007,27.98223624884756,28.49391217450192,4681406
2008-10-06,28.158124923706055,28.781728465741974,27.582490050764594,28.429953165272238,5560277
2008-10-07,29.085525512695312,29.709131017998928,28.142125370873153,28.142125370873153,9928258
2008-10-08,28.861677169799805,29.101524848443972,26.894924903660673,28.11015574463834,9985473
2008-10-10,28.6857852935791,29.34136931042108,26.559136976914566,28.749746402548134,9025179
2008-10-13,29.26141929626465,29.485276665277276,28.637815850886163,28.82969483504628,6805621
2008-10-14,28.557870864868164,30.34873441970823,28.334013462703552,29.421322083938286,5099383
2008-10-15,28.31802749633789,28.92564084743244,28.014220820790616,28.397976735627275,5495022
2008-10-16,27.23072052001953,27.91828537964048,26.70305633110584,27.91828537964048,6651066
2008-10-17,25.184001922607422,27.98222363553248,24.816234339080896,27.790346876473997,5586092
2008-10-20,25.471824645996094,26.47918602098455,24.67233252398677,25.279947837970564,7922965
2008-10-21,25.6796932220459,27.022839517863325,24.9441600554341,25.727661880597505,8047276
2008-10-22,24.27259063720703,25.615737199415108,24.032742959356963,25.423860358391988,5408099
2008-10-23,23.089345932006836,23.88883830941243,22.737568418443622,23.66498087749124,6641370
2008-10-24,20.09923553466797,22.705578775144133,19.827407367558234,22.385781952079036,9905588
2008-10-27,18.54822540283203,19.827413062508498,16.62944391331733,19.731473554280438,12878172
2008-10-29,20.994672775268555,22.321829083947115,19.18781893294291,21.106600392484882,13094201
2008-10-31,22.33782196044922,23.025386697986278,21.234522926682594,22.097974250119,8097887
2008-11-03,23.02538299560547,23.632996229902396,22.225888587631438,23.601015672829295,4951148
2008-11-04,24.03274154663086,24.22462054513624,22.593655564124806,22.705583172618418,4515828
2008-11-05,23.153301239013672,25.20000270382716,22.70558427697875,25.20000270382716,6145587
2008-11-06,22.385791778564453,23.904829523682736,21.922086615323863,22.70558874200789,4896229
2008-11-07,24.128681182861328,24.848224178199178,22.065989527883666,22.225887971292078,8250147
2008-11-10,24.672334671020508,25.23197920512837,24.12868041449657,24.88020177332745,3775177
2008-11-11,24.384519577026367,25.407869200013405,23.824875014747043,24.784265692940167,8900004
2008-11-12,23.36116600036621,24.912181679110887,23.073349686403493,24.912181679110887,5705390
2008-11-14,23.281213760375977,24.304565341059604,22.993397483784353,23.15329589717104,4038880
2008-11-17,24.2406063079834,25.04010061186034,22.06598726671639,25.04010061186034,5361538
2008-11-18,22.929439544677734,24.17664635557456,22.48172266655906,24.17664635557456,6392448
2008-11-19,22.369800567626953,23.74492775375821,22.08198203912786,23.02538468565296,5606729
2008-11-20,22.12994956970215,22.545683767443393,21.186547064221223,22.385785331770197,5080395
2008-11-21,23.537052154541016,24.272585305465558,21.426392185585563,21.98603664430364,8350092
2008-11-24,24.128681182861328,24.512437013289226,22.92944285729824,24.24060879199035,5420119
2008-11-25,23.537052154541016,24.67233134740704,23.345175355665752,24.384515064713604,5453771
2008-11-26,24.064716339111328,24.4324818012781,23.105325913882282,23.792888184458736,5246053
2008-11-27,24.064716339111328,24.064716339111328,24.064716339111328,24.064716339111328,0
2008-11-28,23.680957794189453,24.144664888863595,22.73755766862223,23.34517288944038,8464961
2008-12-01,23.48908805847168,25.072082258217,23.393148556022552,24.144672128318955,5733003
2008-12-02,23.281213760375977,23.537051655546886,22.54568062504501,23.31319431055773,5879324
2008-12-03,23.984779357910156,24.288586046944992,22.78554071532895,23.505083900877672,6430656
2008-12-04,25.13604164123535,25.26396170298188,21.26649826892014,21.26649826892014,4648185
2008-12-05,24.83224105834961,26.03147972961015,24.00076804543748,24.00076804543748,5338962
2008-12-08,24.896196365356445,25.71167897584402,23.82487794423585,25.50381183751425,11709287
2008-12-10,24.496440887451172,26.06344656003778,24.14466569718465,26.06344656003778,11172070
2008-12-11,24.224620819091797,24.928173540298932,23.840862817741133,24.928173540298932,9867592
2008-12-12,23.473094940185547,23.744923136112323,22.96141910153323,23.63299336866924,9847702
2008-12-15,23.85685920715332,24.384525509797996,23.66498232608781,24.272595702604942,5741641
2008-12-16,24.76827621459961,25.072082838755165,22.705584454847518,23.984774235852697,9183505
2008-12-17,24.736295700073242,25.423860344114242,24.08071161389891,25.423860344114242,8720755
2008-12-18,25.471824645996094,25.743652834983735,24.176646974588753,24.176646974588753,12640018
2008-12-19,26.703048706054688,27.022845618626782,25.439851335147242,26.22335333719655,10050607
2008-12-22,26.71902847290039,26.94288578987243,25.791616490072286,25.791616490072286,6524631
2008-12-23,26.17538070678711,26.97487293347494,25.983503873638913,26.543148432320393,5151765
2008-12-24,25.727664947509766,26.527157143748976,21.58629363598153,21.58629363598153,13318746
2008-12-26,25.7756290435791,27.134765536306755,25.10405701901733,27.134765536306755,5480531
2008-12-29,26.319292068481445,26.527159188018004,25.263961854366233,26.063454112216917,3418418
2008-12-30,26.27132797241211,26.703054769927924,25.295946733820085,26.255337689400022,4868199
2008-12-31,26.59111785888672,26.990863983662827,25.999494895474992,26.990863983662827,4396180
2009-01-02,26.974870681762695,27.422587592591842,26.46319700065104,27.422587592591842,3976548
2009-01-05,26.367273330688477,27.422604048878902,26.03148598825117,27.422604048878902,4505326
2009-01-06,26.17538070678711,27.374621215580323,25.74365620563256,27.374621215580323,3969700
2009-01-07,24.80025863647461,27.08680816643799,23.233254424166706,27.08680816643799,12109220
2009-01-09,24.672334671020508,26.862944143461547,23.441115828478658,26.862944143461547,5272587
2009-01-12,24.01675033569336,25.263959440007394,23.057359717957027,25.263959440007394,6595708
2009-01-13,23.66497230529785,24.28857570003318,23.313194919159415,23.984769140419672,4104761
2009-01-14,23.71294403076172,24.112690126378407,23.05736000019807,24.112690126378407,2777281
2009-01-15,23.36116600036621,23.71294342299737,22.865482589515008,23.505076326108885,3693599
2009-01-16,24.096704483032227,24.44848198233262,23.185284511000496,24.17665371753124,2131503
2009-01-19,25.024112701416016,25.23197980869529,24.00076093670181,24.752284482271037,2587926
2009-01-20,27.82233428955078,28.461928031694843,23.984771836686395,25.056090053520904,19101726
2009-01-21,25.967510223388672,28.42994769684099,25.61573282182086,28.42994769684099,11311625
2009-01-22,27.198734283447266,27.566499864442584,25.647718394008006,26.798988143773396,10535551
2009-01-23,27.582490921020508,27.918278121560927,26.3512719086262,27.646449871418284,7005930
2009-01-27,28.477922439575195,28.861678306771157,26.543150655208553,27.502541407579287,8487928
2009-01-28,29.117502212524414,29.26141032212892,28.14212165157739,29.069533565576446,6636133
